1,81,177
2,53,61
3,110,29
4,136,74
5,108,146
6,66,64
7,93,136
8,138,126
9,102,165
10,36,173
11,33,72
12,11,18
13,85,97
14,22,129
15,127,198
16,27,15
17,133,182
18,95,78
19,33,36
20,34,59
21,59,196
22,72,15
23,72,108
24,81,121
25,142,72
26,137,59
27,92,156
28,92,73
29,137,84
30,146,179
31,48,178
32,144,194
33,27,142
34,12,73
35,79,194
36,117,16
37,71,112
38,59,170
39,69,160
40,64,169
41,42,23
42,73,174
43,87,116
44,61,163
45,81,93
46,49,164
47,58,160
48,76,131
49,133,29
50,108,198
51,65,19
52,130,87
53,94,56
54,57,94
55,41,163
56,120,155
57,84,187
58,105,31
59,144,103
60,77,73
61,114,181
62,91,166
63,74,183
64,10,135
65,52,193
66,90,127
67,49,62
68,132,43
69,104,153
70,42,85
71,104,88
72,90,48
73,63,134
74,138,120
75,107,113
76,100,48
77,46,199
78,72,139
79,60,129
80,84,82
81,95,25
82,81,152
83,58,117
84,36,100
85,42,49
86,137,114
87,108,68
88,80,87
89,76,133
90,53,58
91,136,26
92,139,95
93,112,69
94,145,97
95,52,106
96,143,48
97,104,69
98,98,159
99,91,17
100,114,36
101,107,134
102,111,96
103,15,44
104,16,166
105,76,69
106,119,123
107,74,60
108,80,179
109,145,97
110,89,179
111,49,112
112,77,114
113,144,115
114,128,139
115,134,71
116,133,136
117,116,68
118,147,135
119,54,178
120,74,68
121,79,195
122,26,186
123,12,73
124,32,176
125,81,165
126,41,77
127,114,160
128,22,67
129,29,159
130,65,143
131,55,125
132,37,62
133,96,86
134,65,25
135,76,103
136,133,93
137,122,176
138,144,159
139,25,110
140,55,173
141,121,82
142,14,66
143,109,74
144,67,16
145,16,22
146,112,33
147,69,30
148,38,25
149,132,74
150,50,82
151,110,172
152,144,159
153,141,15
154,14,80
155,33,15
156,143,196
157,83,102
158,73,35
159,130,157
160,13,120
161,99,148
162,129,48
163,141,31
164,111,134
165,58,127
166,29,94
167,27,24
168,145,185
169,24,27
170,99,102
171,27,139
172,29,77
173,118,40
174,56,196
175,82,152
176,77,75
177,32,60
178,131,174
179,29,98
180,61,52
181,62,49
182,90,163
183,26,53
184,111,177
185,136,54
186,22,165
187,26,121
188,94,100
189,104,135
190,116,177
191,104,46
192,120,56
193,69,16
194,14,174
195,33,163
196,51,49
197,93,19
198,144,98
199,90,142
200,105,24
201,68,176
202,36,122
203,27,54
204,95,77
205,130,140
206,79,63
207,47,142
208,32,39
209,59,27
210,14,132
211,28,18
212,121,96
213,75,66
214,96,100
215,36,24
216,108,74
217,136,17
218,32,163
219,60,34
220,29,136
221,15,118
222,139,123
223,18,125
224,141,136
225,18,16
226,25,158
227,86,164
228,115,68
229,105,65
230,102,166
231,128,82
232,56,137
233,75,78
234,64,198
235,83,157
236,110,68
237,27,43
238,78,24
239,79,71
240,103,158
241,83,176
242,89,156
243,105,37
244,63,86
245,114,17
246,90,195
247,45,82
248,94,114
249,77,136
250,68,16
251,76,52
252,80,77
253,19,77
254,13,120
255,104,151
256,130,190
257,33,108
258,51,159
259,53,191
260,145,143
261,15,87
262,20,83
263,149,114
264,12,191
265,91,154
266,24,176
267,24,52
268,53,156
269,60,150
270,143,37
271,26,29
272,126,157
273,79,167
274,36,105
275,39,72
276,58,88
277,29,106
278,95,18
279,24,157
280,44,188
281,129,167
282,19,34
283,53,86
284,74,77
285,72,158
286,19,56
287,22,184
288,32,81
289,100,76
290,140,198
291,59,120
292,86,53
293,44,116
294,132,158
295,135,90
296,38,174
297,111,66
298,77,81
299,29,110
300,41,184
301,48,44
302,20,135
303,106,103
304,100,130
305,110,61
306,29,86
307,21,108
308,101,191
309,57,27
310,25,122
311,91,175
312,115,152
313,108,95
314,41,116
315,45,190
316,78,70
317,20,79
318,126,148
319,75,118
320,89,66
321,91,110
322,67,72
323,42,197
324,17,98
325,11,117
326,17,59
327,135,149
328,16,88
329,116,24
